korayspr,2968,Neutral,tşkler
prozzak3,276,Neutral,Oyuncaklar kaliteli degil..
kalemsahaf,277,Happy,"TEK KELİMEYLE HER ŞEY MÜKEMMEL,TEŞEKKÜRLER."
firsatsever,218,Happy,tşk
gencmuzikistanbul,10,Neutral,Ürün gönderilmedi.
strawberrykozmetik,289,Neutral,Kargo gecikti
yuzyilavm,161,Happy,Herşey yolunda...teşekkür ediyorum
oyuncakgo,26,Neutral,yorumsuz
korayspr,63,Neutral,iadeyi geç onaylıyor
guldasguldas,313,Neutral,ürün çok incekulaklar dik degil
onlineaksesuar_,16,Happy,Ürün ücretine göre idare eder. Bu paraya ancak bu ürün.
cepport,1115,Neutral,Yanında bir hediye olsaydı daha şık olurdu.
engo,111,Neutral,Kılıf istediğimiz gibi renk uyumlu gelmedi.
eproti,25,Sad,Gecikmeli olsada geldi tşk
otogold,183,Happy,Iyi
kardemticaret,449,Sad,"satıcı ürünü kargolaması gereken sürede kargolanmadı, satıcı bununla ilgili en ufak bir iletişimde bulunmadı, kargo hatırlatmasını da duymamazlıktan geldi, birkaç gün daha bekledim ve nihayetinde siparişi iptal ettim"
modamarka-shop,168,Happy,ürünler beklediğim gibi şık :) teşekkürler
newyorker34,240,Happy,hızlı kargo doğru ürün. teşekkürler
surpriz_color,286,Neutral,sadece tek bir onay fotoğrafı gönderiyor.sonrasında istediğiniz düzeltmeyi yapıyor ama son hali için onay beklemiyor.ben doğum günü için yaptırdım büyükboy ince fotoğraf kağıdı gibi bir kağıda basılmış.resimlerin çözünürlüğü çok iyi değil biraz puslu çıkm
baysalotomotiv,409,Neutral,2 adet almıştım. eksik gönderdiler. sonra iletişime geçtim eksik olan diğer yağıda gönderdiler. ama yağlar akmıştı. yağları dik konumda değilde yatay konumda paket yapıyorlar. alıp satacaksanız ürün mundar oluyor ama kullanacaksanız sadece ambalajı bozuk
onlineaksesuar_,65,Sad,Satıcı alakasız gününde kargoya vermedi ve ben mesaj atmasam herhangi bi dönüş yapılmayacaktı...kendini geliştirmesi gerekiyor
baysalotomotiv,385,Sad,Günlerce ürünün kargolanmasını bekledikten sonra büyük hüsranla iade işlemi yaptım
kitapavcisi,62,Happy,Hızlı ve sorunsuz
guldasguldas,44,Neutral,Aydinlatma yetersiz yagmurlu havalarda önünüzü goremiyorsunuz. Ayrica direk fara oturmuyor islem gerekiyor.
korayspr,468,Neutral,kargo şirketi ilave 6 tl ücret aldı kilo az yazılmış dedi
powertecturkiye,380,Sad,Hemen kargolandi ancak resimde 5 tane tarak var bana gönderilere 3 tane tarak var
newyorker34,599,Neutral,beklediğim gibi çıkmadı biraz görüntüye göre daha iyi bekliyordum hatta 3 adet satın aldım. idare eder bir durum..
yuzyilavm,59,Happy,Ürün çok kullanışlı ilk incelememde eksik gedikte görmedim. Sadece üst kısmı biraz zor geçti soyuldu. Eşim çok beğendi. Kargo süresi hızlıydı. Vileda Mixer ile arasında tercih yaptım iyiki Careware'yi seçmişim.
akhan-tuning,150,Sad,kalite vasat parasına göre idare eder diyebiliriz .Yinede piyasadaki en alt döşeme kılıfı denebilir
otogold,246,Happy,Sorunsuz alışveriş teşekkürler
otogold,280,Happy,Gerçekten ilgili bir satıcı ve paketleme mükemmel ötesi. Keşke 3M mirofiber bez de alsaydım.
pleksiplakalikk,68,Happy,İdare eder
missliva,202,Happy,hızlı kargo orjinal urun teşekkürler
modamarka-shop,147,Happy,+
ayhanlarkozmetik,475,Neutral,Kullanmadan birşey diyemem
akhan-tuning,40,Neutral,Direksiyon kılıfının da hiç memnun değilim kayıyor aldığıma pişman oldum
akhan-tuning,382,Neutral,ürün görselinden biraz farklı geldi ürün
korayspr,1666,Neutral,Deri olan lacivert yerine süet lacivert gönderildi. Ama bu da güzel o yüzden değiştirmeyi düşünmüyorum. Kargo firması evde olduğum gün ne hikmetse beni evde bulamamış. Yurtiçi yerine başka kargo şirketi ile çalışmanızı tavsiye ediyorum.
korayspr,1421,Neutral,Gec geldi
korayspr,601,Sad,Koray spor böyle alelade bir malzemeyi satmamalı.çok kötü bir ürün.kargoyuda bana òdettiniz.ürün özelliklerini mertçe belirtin.size karşı olumsuzum koray spor
plus_med,83,Sad,ürün çok kötü taktıktan 2 saat sonra içindeki destekleyicek 2 büklüm oldu hiç bir işe yaramadı.merak edip içindeki destekleyici nasıl bükülür diye kesip baktım incecik plastik şeritler çıktı
otogold,281,Happy,"hızlı ve özenli kargo,teşekkürler"
surpriz_color,156,Sad,Ürün süpriz hediye olarak aldım aldığım kişiye beni rezil ettiler yanlış burcu yazmışlar PTT kargo ile yolladıkları için otomatik onaya düşüyor kargo geç geliyor ürünü tavsiye etmiyorum
akhan-tuning,325,Neutral,"Ürün hakkında bilgim yok. Yoğun olmalarından dolayı sanırım, araya pazar da girince 3 gün boyunca kargoya veremediler. İlgililer evet, hemen cevap veriyorlar ama işte ürün elime geçmeyince bi anlamı kalmıyor."
esfashop,254,Happy,Hızlı ve iyi paketlenmiş bir şekilde elime ulaştı
kutukutuoyuncak,586,Sad,ürün de rahatsız edici plastik kokusu var.
newyorker34,446,Sad,Ayakkabı Sıfır degil kullanılmış gibi....
esfashop,44,Happy,Teşekkürler Gittigidiyor ??
cepport,1447,Neutral,"bu sitede kargo ucreti var.kapida odemeli.telefon guzel.ilk sarji sifira dusup kapaninca ve sarja takinca tam dolana kadar acilmiyor,o yuzden. İlk sarj %5-10 olunca sarja takin."
excalibur_muzik,50,Sad,SIPARIS ETMIS OLDUĞUM FILM ORIJINAL AMBALAJ ILE GELMEDI AÇIKÇASI AZ ÖNCE ALDIM VE SASIRDIM
oyuncakxl,514,Sad,Aldığım Pedallı oyuncak araba ince bir poşet içerisinde gönderilmiş ve kırık geldi.Telefonlarıma yanıt vermedi.İade ettim kabul etmedi.Kesinlikle bu satıcıdan alım yapmayın çok ilgisiz ve kendi kusurunu size yüklemeye çalışıyor.
prozzak3,87,Sad,Minicik biley geldi pil dayanmıyor
otogold,229,Sad,zamanında kargolama yapmadı.
mdotoaksesuar1,147,Sad,Ürün cok dandik aracı 30 cm gitmeden kırıldı kesinlikle tavsiye etmem ve de celik jantı olmayan 2 saat zaman kaybı. Cırtın ucu kırılıyor bilmem ne sıfır yani gözümde hiç memnun kalmadım.
powertecturkiye,300,Neutral,Kargo teslim etmeye tenezül etmedi dördüncü gün kendim aldım
newyorker34,417,Neutral,"Ayakkabının kutusu parçalanmış vaziyetteydi,orjinalliği konusunda şüpheye düştüm açıkçası."
hakkiotomotiv,104,Neutral,Ürün geldi güzel fakat arabam caddy olduğu için stop lambasında 6 adet kablo çıkışı var nasıl bağlayacağım hakkında biraz bilgi verirmisiniz
otogold,254,Happy,"Çok hızlı geri dönüş aldım, teşekkür ederim.."
winoxx,106,Sad,Ürünün peşine kendim düştüm teslim alabilmek için. Kesinlikle tavsiye etmiyorum. Saygılarımla.
kalemsahaf,206,Happy,Teşekkürler hızlı sorunsuz
onlineaksesuar_,33,Sad,ürün samsung tablette çalışmadı sorunu ilettiğim mesajıma geri dönüş de alamadım
mdotoaksesuar1,86,Neutral,Ürün kargolanmadı
kalemsahaf,128,Happy,çok teşekkür ederim. Kitap sanki hiç kullanılmamış gibi elime ulaştı. Sizi bundan sonra takip edeceğim.
kalemsahaf,187,Happy,Tesekkurler
soleshopping,389,Neutral,Kenarları çatlak alt platformlar çok zayif
missliva,4,Happy,Güzel.
plus_med,126,Neutral,Asdf
kutukutuoyuncak,570,Sad,Maalesef bu kadar
hakkiotomotiv,146,Sad,bir ürün talep ediliyorsa ürün varlığı yokluğu bilinmemektemidir ki 3 gün sonrasından olumsuz cevap veriliyor. Çok yanlış bir satış ........
kalemsahaf,62,Happy,Teşekkürler.
korayspr,404,Neutral,Tam çin malı
avonayhan,506,Sad,Çalıştığını kargo beşkuruş etmez
newyorker34,143,Happy,Hızlı kargo için teşekkürler
indirim-yeri,487,Sad,"ALDIĞIM BUZDOLABI SORUNLU ÇIKTI, KENARLARINDA CİZİKLER MEVCUTTU.FİRMAYLA İRTİBATA GEÇEMEDİM.MSJ YAZDIM ARADIM CEVAP VEREN OLMADI.ÇALIŞTIKLARI KARGO DA AYNI ARA ARA ACAN YOK.GÜNLERCE ONAY VERMEDİM.PARA TRANSFERİNİ DURDURDUM BUNA RAGMEN DÖNÜŞ OLMADI.İLGİNÇ"
korayspr,2160,Neutral,Stokta olmayan numara satışta görünüyordu. Ucuza buldum diye sevinerek sipariş verdim. Hatta arkadaşıma da ayrıca sipariş verdim. Sonuç hüsran. Elimizde yok başka marka gönderelim dediler. Başka marka istesem ona bakardım.
korayspr,546,Neutral,Ürün değişimi için anlamadığım şekilde bekletiliyorum. Herhangi bir açıklama da gelmiyor.
plus_med,463,Neutral,Teslimat urun iyi fakat henuz denemedim
engo,87,Neutral,Ürün geç geldi.
otoaksesuarim_,516,Sad,Özel aparat çok dandik onunun dışında sıkıntı yok bide paketleme kötü kutunun içinden çöp çıkarmı ya
newyorker34,82,Happy,Asiri hizli kargo ve orjinal urun cok tesekkurler
akhan-tuning,193,Sad,Kılıflar ambalajı yırtık şekilde geldi içinden kanca çıkmadı..arka kılıf fermuarları kalitesiz.
baysalotomotiv,403,Sad,Sipariş verdiğim halde gönderilmedi
kutukutuoyuncak,521,Sad,Istediğim renk gelmedi. Kutunun üstünde farklı renk içindeki farklı renk.
kardemticaret,454,Sad,Ürün orijinal filan degil şarj konusunda da cok kötü dogru düzgün şarj etmiyor bu kadar paraya 1 saatte yüzde 15ler düzeyinde şarj ediyor çakmanin cakmasini alsan daha cok şarj eder yazik
plus_med,378,Neutral,Elime kısa sürede ulaştı ancak deneme durumum olmadı
ayhanlarkozmetik,97,Sad,Siparişim maalesef 6 günde geldi.
plus_med,313,Neutral,"Sayın satıcı, ürün henüz elime ulaşmadı ama parayı hesabınıza aktarmışsınız. Bu durumun çözümlenmesini bir an önce beklemekteyim."
pleksiplakalikk,25,Happy,Ürün mükemmel
newyorker34,33,Happy,"Ürün güzel orijinal. Fiyatı uygun, tavsiye ediyorum"
kitapavcisi,81,Happy,Urun kalitesi fena degil. Firma cok ilgili ve nazik guzel bir paket icerisinde urunu yolladilar. Calisanlara tesekkur ederim.
yuzyilavm,186,Happy,Aldı&#291;ımız ürünün garantisinde bir sorun varmidır?
hakkiotomotiv,185,Neutral,Ürün yedi günde ulaştı.kutu içerisinde fatura veya bir belge çıkmadı.
oyuncakxl,678,Sad,paketleme berbat ürünün kutusunu streç filmle alelade sarıp kargoya vermişler.içinde fatura veya fiş çıkmadı bi daha kesinlikle alışveriş yapmam. kargoda kutu ezilmiş büzülmüş içindeki allahtan kırılıp parçalanacak bişey değil.
korayspr,2217,Sad,korayspor dan 2. alışverişim ve ikisindede ürün tedarik edemediler ancak ürünü hala satışta tutuyorlar.
gerceksahaf,161,Neutral,teşekkürler
mdotoaksesuar1,229,Sad,Ürün kalitesiz ve kötü tavsiye etmiyorum
oyuncakxl,397,Sad,Ben mavi renk araba sipariş verdim ama kırmızı geldi. oğluma almıştım çocuk arabayı görünce ıade edemedim.
modamarka-shop,212,Happy,Ürün çok güzel teßekkürler ama kargo firması berbat her seferinde gidip şubelerinden almak zorunda kalıyorum mecbur değilim
yuzyilavm,96,Happy,Çok güzel ürün
otogold,2,Happy,Hızlı kargo doğru ürün iyi fiyat teşekkürler iyi çalışmalar
cepport,567,Neutral,Ürün tesliminde biraz geçikme oldu.
otogold,109,Happy,Otogolg'dan cabrio araç örtüsü cleaner ve protector olarak ta geçmişte çok kez alışverişte bulundum. Çok memnun kaldım.
baysalotomotiv,336,Sad,ÜRÜNÜMÜ GÖNDERMEDİNİZ SAYIN YETKİLİ
otogold,221,Happy,Urun guzel fakat buyuklugu yeterli olacak mi uygularken gorecegim
korayspr,2549,Sad,elinde stok yok gunun fırsatında ne işin var urunun kargolanmadı tavsiye etmiyorum bu firmayı
esfashop,52,Happy,"Selamün Aleyküm Hem Fiyatı,Hem Kalitesi,Hemde Kargolama Hızı,PERFECT"
korayspr,2436,Sad,"Olmayan ürün satışta gösteriliyor, sonra satış iptal ediliyor."
esfashop,220,Happy,Çok ilgili ve güvenilir satıcı.teşeküürler.
newyorker34,67,Happy,Cok memnun kaldim.
trioto,208,Sad,STOK DA OLMAYAN ÜRÜN SATIYOR
surpriz_color,454,Neutral,güzel..
cepport,2051,Neutral,Geç teslimat yapıldı. Ürün geldi ama henüz sorun taşıyıp taşımadığı belli de?il..
kutukutuoyuncak,418,Sad,Kötü bir malzeme iyi değil
onlineaksesuar_,96,Happy,Çok ilgili satıcı. İlk ürün arızalı geldi bir maille hemen yenisini gönderdiler.
otogold,86,Happy,süper hızlı kargo teşekkürler
otogold,39,Happy,ürunleri aldım teşekkür ederim.
powertecturkiye,685,Neutral,Daha gelmedi
missliva,249,Happy,Ty
guldasguldas,137,Sad,MNG kargo ile kesinlikle calisilmaz
umitkitabevi,1017,Sad,satacağınız ürün önce kendi elinizde olacak başkasında aramayacaksınız.ondansonra alıcıya hiç saygınız yok efendi.....
baysalotomotiv,152,Neutral,Ürünün kutusu ezik olarak geldi.
pleksiplakalikk,38,Happy,Teşekkür ederim .
missliva,109,Happy,Başarılarınızın devamını diliyorum teşekkürler
missliva,144,Sad,"Müşterinin istediğini değil, elinde olanı göndermişler. İade ile falan uğraşamam; bu firmadan son alışverişimdir."
otogold,306,Happy,"Mükemmel satıcı, hızlı ve güvenilir hizmetiniz için teşekkürler..."
missliva,166,Happy,Vaktinde ve doğru ürün geldi. Sorun yok. Teşekkürler.
kalemsahaf,172,Happy,tesekkurler.
missliva,32,Happy,hızlı kargo teşekkür ederim
indirim-yeri,378,Neutral,Satıcı ie iletişime geçmek imkansız. Mesalarımın hiçbirine cevap vermedi
powertecturkiye,146,Neutral,Ürün kargo süreci beklenenden uzun sürdü. Ancak satıcı ilgili gecikmeli de olsa sorun çözüldü. Ürün gayet iyi ve kullanışlı tavsiye ederim.
cepport,1420,Neutral,Ürün belirtilen tarihten geç kargolandı. Gittigidiyor üzerinden yazdığım mesaja cevap verilmedi... Geç kargoya verilsede müşteriye bilgi verilmesi uygun olurdu. Neyseki firmaya telefon ile ulaşıldığında karşınızda muhatap olacak birini bulabiliyorsunuz
newyorker34,2229,Neutral,Merhabalar ürünümü teslim alalı epey oldu ama fırsat bulup yeni yorumlayabidim.resimde görüldüğ kadar olmasada idare eder.
kardemticaret,13,Sad,"Merhaba,Kılıf çizikti,kırılmaz cam da kısa geldi.Tekrar almak zorunda kalıcam.Kalitesi çok kötü"
tedarikcenter,171,Sad,4 gunde kargo yapilmadi
pleksiplakalikk,18,Happy,Skntisiz Aynı soylenilen gibi malzeme kaliteli
firsatsever,115,Happy,Teşekkürler
avonayhan,245,Neutral,paketleme kötüydü
powertecturkiye,171,Sad,"Henüz 4 gün önce aldığım ürünün açma-kapama tuşu kendi kendine işlevini kaybetti, kapanmıyor şu an makina, krizden çekip takarak kullanıyorum !"
hakkiotomotiv,79,Neutral,Ürün üzerinde dolum tarihi yazmıyor.
baysalotomotiv,211,Sad,Ürünün açıklamasında cam sabunu hediyedir yazıyor fakat sonuç olarak sabun çıkmadı
missliva,132,Happy,Hızlı ve güvenilir Satıcı .
kardemticaret,111,Sad,ne kargo var ne de bir bilgi. İlgisiz bir satıcı.
missliva,20,Happy,İlginize teşekkür ederim.
mdotoaksesuar1,105,Neutral,Paspas Havuz lu fakat çok sert
turcon,42,Neutral,göründüğü gibi ve anlatıldığı gibi değil
pharmatemecza,130,Neutral,"haricen sorun yok , içerik başka bir strip ile testedilmedi o nedenle belli değil sağlıklı olup olmadığı"
cepport,2245,Sad,5 gündür kargo bilgilerine bile ulasamadim
missliva,267,Happy,"Sorunsuz ,hızlı kargo,tskler.."
modamarka-shop,237,Happy,Sipariş ettiğim ürünüm tam zamanında ve aynen belirtildiği gibi geldi cok teşekkür ederim. İyi çalışmalar.
cepport,1283,Neutral,Gelen kargoda kırılmaz cam ve kılıf yoktu. Durumu bildirdim yanlış ürün gönderildi. Gene bildirdim 3 kargoda doğru ürün geldi. Telefon alınır ama yan ürünler berbat. Telefonı alın gerisine bulaşmayın. Mesajlara geri dönen ilgili mağaza diyebiliriz.
guldasguldas,733,Sad,görseldeki ürün ile alakası olmayan bir ürün gönderildi.bu kış aylarında işim görülsün diye iade etmekle de uğraşmak istemedim ama görünen ürün ile alakası yok.
missliva,253,Happy,Hızlı bir alışveriş oldu. Ürün orjinal. Teşekkürler.
newyorker34,601,Sad,ürünle birlikte fatura gönderilmemiş ve ürün deforme olmuş
otogold,287,Happy,Siparişimi zamanında ve çok iyi paketlenmiş bir şekilde gönderdiler.
korayspr,3098,Neutral,Yurtici kargo bodrumda bile 1haftada urun teslim edemiyor sonunda dayanayamayip isyerinden izin alarak kargomuzu alabildik diger bolgerde ay bazinda teslim yapiyordur sanirim calistiginiz kargoya dikaat edelim
otoaksesuarim_,57,Sad,kargo elime ulaşmadı satıcıya bildirmeme rağmen sorunu çözmedi.
korayspr,1343,Sad,BEN KARGOMU ALMAK İÇİN ADRES VERDİM MADEM KARGO ŞİRKETİNE NEDEN GÖNDERİLİYOR.
CarWaxCarCare,4,Neutral,henüz kullanmadım
otogold,10,Happy,Fırça çiziği gibi çiziklerde oldukça etkili Kargo güzel memnun kaldım.
oyuncakxl,700,Sad,Ses mekanizması çok adi piyasadaki en dandık 5-10 liralık ürünler bile bu üründen daha kaliteli yapılmış hiç memnun kalmadım verdiğim paraya acıdım
modamarka-shop,199,Happy,ileitşim ve teslimat hızından son derece memnun kaldım.teşekkürler.
albteknoloji,164,Neutral,ürün dediği gibi çıkmadı
pleksiplakalikk,38,Happy,Anlatıldığı gibi çok güzel teşekkür ederim
kalemsahaf,225,Happy,"Mükemmel kusursuz bir satıcı,her aşamada yakın ilgi alaka, hızlı hesaplı teslimat, orijinal ürünler, 10 numara gittigidiyor üyesi, teşekkürlerimle"
esfashop,207,Happy,güzel
avonayhan,305,Neutral,Gajakskdkdkd
cepport,2720,Sad,KREDİ KARTLARINA TAKSİT YAPILDIĞI SÖYLENİYOR.ANCAK YAPILMIYOR
guldasguldas,74,Neutral,Ürünümde sorun yok ama kargo şirketinden şikayetçiyim bidaha alışveriş yaparsam mng karggo ise asla almam
kardemticaret,179,Sad,energizer marka 2 li pil istemiştim panasonik 4 lü geldi korg marka klavyemin ekran pili değişimi için cr2032 belli marka pilleri kullanma klavuzuna yazmışlar panasonik markalar arasında yok inşallah işimi görür.
powertecturkiye,336,Neutral,Kargo ve anbalaj çok kötü
baysalotomotiv,189,Neutral,Fiyatına göre fena değil
kitapzen,77,Sad,9 günde bir kitabı kargolayamadılar
korayspr,1897,Neutral,karğo şirketi ile müşteri muhattab edilicek kadar ileri gidiliyor yazık göndermiş oldugunuz kargonun ulaştırılmaması daha büyük bir sıkıntı olmalı çünki buna ekstra zaman ayırmamak için internet siparişi kullandım.
powertecturkiye,149,Sad,Hu
korayspr,1902,Sad,Ürün orijinal değil . Bir fakire hediye ettim
eproti,143,Neutral,kargoyu 06.08 tarihinde ancak alabildik :(
missliva,253,Happy,"Faturalı, orijinal ürün, hızlı teslim, temiz ve mükemmel hizmet. Kesinlikle kutluyorum. Sizin gibi dürüst ve işini iyi yapan satıcıların burada olması çek güzel."
oyuncakxl,676,Neutral,Kutusu yırtık geldi
kalemsahaf,199,Happy,tşkkurler
korayspr,1459,Sad,Satıcı ürünü geç kargoladı yetmezmiş gibi haber verilmedi ürünü iptal etmemize rağmen ürün bize 1 hafta sonra gönderildi kargoyu takip edemedik ilgisiz bir satıcı
kutukutuoyuncak,60,Sad,Para satıcıya aktarıldı kargo ortada yok daha aras kargo gibi bir kargo ile çalışmak son derece yanlış. Telefona ulaşmak bile imkansız inşallah ürün gelir
korayspr,2526,Neutral,ürünüm zamanında kargolanmadı ve tekrardan sipariş etmek istrediğimde de numarası kalmamıştı
oyuncakxl,442,Neutral,Begenmedim
yuzyilavm,200,Sad,Ürünün faturası elime ulaşmadı mail adresime gönderirmisiniz
prozzak3,34,Neutral,Ürünle ilgili ufak bir sıkıntı yaşadık ama satıcının iletişimi gayet iyiydi ve sıkıntı hemen halledildi..o yüzden herkese tavsiye ederim.
otoaksesuarim_,128,Neutral,f/p ürünü
kutukutuoyuncak,955,Sad,Hala ürünü teslim almadım
yuzyilavm,9,Happy,"Hızlı kargo güzel ürün, teşekkürler"
kitapavcisi,93,Happy,Musteriye verdiginiz deger icin tesekkurler guzel jestiniz icin &#128522;
newyorker34,52,Happy,??
korayspr,1995,Neutral,Urunun yanlari parlak mis fark etmemisim
kardemticaret,269,Sad,Urun yok demek yerine 2 gün oyaladilar. Ondan sonra başka renk var dediler. Profesyonel bir hareket değil bu.
missliva,249,Happy,"Orjinal ürün,hızlı kargo teşekkürler"
ayhanlarkozmetik,33,Neutral,Numara yoktu
onlineaksesuar_,93,Happy,Sorunsuz alışveriş hızlı teslimat.Teşekkürler
otogold,211,Neutral,"Sitede resmi olan ürünle gelen ürün farklı. Sipariş ettiğim ürün ""GOLD CLASS"" serisiydi. Gelen ürün farklı."
newyorker34,214,Happy,Firma çok hızlı ve başarılı Allah art niyetli müşterileri uzak etsin.
kalemsahaf,97,Happy,mükemmel özenli bir satıcı -kargo şirketinden şansı yok (YurtiçiKargo) ama olsun işleri açık olsun inş.allah...
cepport,1556,Sad,"Ürünün zamanında kargo firmasına verilmemesi, yanlış bilgilendirme ve zaman kaybı. Ürün paketlemesi sağlıklı yapılmamıştı, koruyucu malzeme kullanılmamış. Bu olumsuzluklara rağmen ürün sağlam elime ulaştı ve orjinal."
prozzak3,287,Neutral,İlgisiz bir satıcı
firsatsever,100,Happy,Ürün anlatıldığı gibi
otogold,138,Happy,kesinlikle tavsiye ederim
kutukutuoyuncak,825,Sad,Yapıştırmalar kendiliğinden çıkıyor kesinlikle resimdeki gibi değil
missliva,242,Happy,Çok teşekkür edeeim ürün kesinlikle orjinaldır paketlenme ve kargo gayet hızlı emeginize sağlık bundan sonra daima sizi tercih edicem ??
surpriz_color,193,Sad,"GERÇEK GÜL YAPRAKLARI YOKTU, ONU GEÇELİM YAPRAK RENGİ ÇOK KÖTÜYDÜ ALDIĞIMA PİŞMAN OLDUM"
otogold,277,Happy,tşk
prozzak3,86,Neutral,Oyuncağin kargoda heralde disi kirildi ama cok digil
oyuncakxl,507,Neutral,Şişme yatak geldi ama üzerinde Queen pillow yatak yazmıyor acaba yanlış mı geldi diye içimde şüphe var
korayspr,2217,Sad,Kargo bedava yazıyor ama gönderirken tlf ihbarlı gönderilmiş. Hemde adres yanındaki şubesi dururken uzak bi şubeye geldi bu yönden sorumlu kimse memnun kalmadı
guldasguldas,655,Sad,Aldığımın 3. Günü ekranda görüntü gitti . Memnum değilim.
kardemticaret,1301,Sad,"SİTEDE GÖRÜLEN VE İSTEDİĞİ ÜRÜN DEĞİL MALESEF,CFL ile bana gelen ürün arasında dağlar kadar fark var , kargo getirdiğinde evde olsaydım hemen iade ederdim ama maalesef evde değildim."
plus_med,28,Neutral,Yastığın boyutlarının ürün detaylarında belirtilmesi iyi olur. Fotoğrafta göründüğünden çok daha büyük bir ürün teslim aldık.
korayspr,1429,Sad,Ayakkabıyı satın aldım beklerken siparişin iptal olduğu haberini verdiler. Sistemde var görünüyormuş ama stokta yokmuş. Buraya kadar herşey normal ancak bir hafta geçmesine rağmen sistemde aynı ayakkabı hala var. Korayspor'a yakışmıyor.
kalemsahaf,242,Happy,temiz ürünler itinalı paketleme mükemmel iletişim için teşekkürler...
esfashop,53,Happy,Çok hoş bir koku. Marketlerde falan bulunmuyor. Çok hızlı teslim edildi. Teşekkürler.
akhan-tuning,282,Sad,2 sipariş ettiğim ürün tek gönderildi gittigidiyor da parayı aktardı. Buyrun size hizmet nasıl düzeltilecek 1 haftadır kim neyi bekliyor merak ediyorum
korayspr,262,Neutral,Kargolama bekletildi kargo desen berbat
powertecturkiye,575,Neutral,Ürünün kargolanma şekli yani paketlenmesi sağlıklı değil çabuk arıza yaparsa bundan bilirim. Hiç bir koruması yok direk kargo poşetine koyulmuş
kitap_store,43,Sad,Satıcı isteğimizi karşılamadı
yuzyilavm,45,Happy,Harika bi u?un
korayspr,1951,Sad,Kargo berbat acilen kargo firması değiştirilmeli
modamarka-shop,201,Sad,Ürün belirtilen süre içinde gönderilmedi.
korayspr,3461,Neutral,teşekkürler
mdotoaksesuar1,137,Sad,ortasındakı en onemlı yerler dusmus bu para zaten etmez yazık pısman oldum
indirim-yeri,832,Neutral,Ürünü 1 hafta sonunda nihayet aldım. satıcı ve ürün için sıkıntı yok ama kargo olayı tam bir rezalet. Tezel lojistikle ne kargo takibi yapabiliyor ne de muhatap bulabiliyorsunuz. Firmaya yakıştıramadım.
missliva,28,Happy,Kargo kısa sürede elimde oldu teşekkür ederim
surpriz_color,146,Neutral,beğenmedim
missliva,137,Happy,Hizli uygun fiyat ve original ürün
esfashop,90,Happy,teşekkürler
korayspr,869,Sad,"Satıcı ürünü çok geç kargoya verdi, geç kargoya vermelerinin nedeni olarak ise ""Süper Cuma"" yoğunluğunu bahane ettiler. Madem müşterinizi zaman olarak memnun edemeyeceksiniz o zaman bu tip fırsat günlerine girmemelisiniz."
mdotoaksesuar1,87,Sad,En geç üç iş günü dediler 4 .gün akşam geldi
newyorker34,169,Happy,gayet kullanışlı
powertecturkiye,561,Sad,3 kere kargo şubesine gitmek zorunda kaldım ürün elime geç geldi. Aldığım üründe de sıkıntı yok ama kullanılan kargo firmasının değiştirilmesini öneriyorum.
eczanedostu,18,Sad,.
esfashop,20,Happy,Uygun fiyat ve sorunsuz teslimat teşekkür ederim
baysalotomotiv,186,Neutral,hizli kargo
onlineaksesuar_,43,Happy,Güzel
guldasguldas,499,Neutral,Ürün takarken dağıldı anlayacanız hiç kullanmadım giden 20 TL oldu
tirassepetim,13,Sad,gelen paket açılmış ürünün bi kısmı dışardaydı elime ulaştığında
gerceksahaf,21,Sad,Daha gelmedi
cepport,1089,Neutral,Kargoyu değiştirin telefonu yerden yere atıyorlar ve içinde telefon var !!
kardemticaret,127,Sad,Daha önce aldığım üründe kenarlarda hava bırakmamıştı kavisliydi ama bu ürün düz geldi ve kenarlarda hava boşlukları kaldı pek beğenmedim
ayhanlarkozmetik,619,Sad,urun berbat.tavsiye etmem.yuzunuze krem gibi yapisip kaliyor zor cikiyor simsiyah kaliyorsunuz.
guldasguldas,33,Neutral,"Almadan önce orjinal OMSA'mı diye sordum,satıcı evet dedi. Ürünü OMSA marka 4'lü kapı kolu kutusuna koyup kargoya vermişler, üzerinden de orjinal etiketi yırtıp yerine bilgisayardan çıkmış etiketi yapıştırmışlar. Gelen ürünün OMSA olduğuna ikna olmadım."
otoaksesuarim_,261,Sad,Kalite bakımından sıfır hiç anlatıldığı gibi değil iadeye vaktim yok elde kaldı çöpe atacağım
clobal_mutluluk,21,Sad,Kötü
tedarikcenter,137,Sad,Motor çok ses yapıyor
cepport,1770,Neutral,Şarj Konusunda hiç memnun kalmadım
korayspr,1754,Sad,Fotoğraflarda görünen ürünler yollamıyorlar alacagınız zaman dikkat edin çok alakasız farklı modeller yolluyorlar kutuda yazan model de ayakkabıda yazan model farklı
missliva,187,Happy,Sıkıntısız hızlı kargolama için teşekkürler.
pleksiplakalikk,33,Happy,HIZLI GÖNDERİ TAVSİYE EDERİM
modamarka-shop,72,Happy,Hızlı gönderi ve ilgili satıcı.
surpriz_color,275,Neutral,ürün resimde görüldüü kadar etkileyici değil
kalemsahaf,150,Happy,TEŞEKKÜRLER.HAYIRLI İŞLER.
cepport,2620,Sad,Kılıf ve koruyucu aldım kargo parası ödemedim ama 1399 tl ye telefon aldım kargo parası ödedim bu nasıl iş
korayspr,1115,Neutral,Fiyatına göre ürün.
